sequence,timestamp,pose.x,pose.y,pose.z,pose.roll,pose.pitch,pose.yaw
1571,157.1,151.87018,205.883,3.78135,-0.02663,0.04814,0.5404
1572,157.2,151.87585,205.88496,3.78106,-0.02738,0.04831,0.54115
1573,157.3,151.88481,205.89201,3.77773,-0.02695,0.0483,0.54154
1574,157.4,151.88502,205.88897,3.77572,-0.0271,0.04857,0.54149
1575,157.5,151.88499,205.89101,3.78049,-0.02681,0.04787,0.54144
1576,157.6,151.88138,205.88888,3.78177,-0.02661,0.04737,0.54165
1577,157.7,151.87808,205.8895,3.78168,-0.02674,0.04693,0.5417
1578,157.8,151.87236,205.88668,3.77739,-0.02712,0.04747,0.54152
1579,157.9,151.88067,205.88644,3.77907,-0.02706,0.04708,0.54159
1580,158,151.88237,205.88619,3.78263,-0.02703,0.04719,0.54167
1581,158.1,151.88025,205.88274,3.78003,-0.02693,0.04768,0.54132
1582,158.2,151.8793,205.88467,3.78602,-0.02642,0.04719,0.54171
1583,158.3,151.87601,205.88547,3.77996,-0.02702,0.04745,0.54164
1584,158.4,151.87822,205.88296,3.78306,-0.0263,0.04746,0.54165
1585,158.5,151.87439,205.88574,3.78139,-0.02629,0.04741,0.54164
1586,158.6,151.87608,205.88372,3.78228,-0.02651,0.0473,0.54153
1587,158.7,151.87792,205.88542,3.77779,-0.02664,0.0473,0.54152
1588,158.8,151.87762,205.88758,3.78134,-0.02691,0.04736,0.5417
1589,158.9,151.8795,205.88756,3.7792,-0.02711,0.04739,0.54168
1590,159,151.87928,205.88851,3.77981,-0.02714,0.0474,0.54158
1591,159.1,151.87506,205.88539,3.78362,-0.02641,0.04746,0.54169
1592,159.2,151.87655,205.88684,3.77949,-0.02637,0.04756,0.54167
1593,159.3,151.87005,205.88398,3.78322,-0.02645,0.04737,0.54158
1594,159.4,151.87545,205.8899,3.78215,-0.02665,0.04733,0.54171
1595,159.5,151.88104,205.88604,3.77976,-0.02702,0.04738,0.54168
1596,159.6,151.87272,205.88494,3.78118,-0.02705,0.04749,0.54157
1597,159.7,151.87823,205.88179,3.782,-0.02699,0.04732,0.54168
1598,159.8,151.87489,205.88854,3.7793,-0.02666,0.04733,0.54168
1599,159.9,151.87642,205.88952,3.7788,-0.02687,0.04743,0.54161
1600,160,151.87464,205.88785,3.78008,-0.02693,0.04738,0.54161
1601,160.1,151.87379,205.889,3.78313,-0.02695,0.04751,0.5416
1602,160.2,151.8756,205.88565,3.78002,-0.02673,0.04752,0.54149
1603,160.3,151.87953,205.88727,3.78332,-0.02644,0.04755,0.54158
1604,160.4,151.87715,205.88156,3.77967,-0.02684,0.0474,0.54174
1605,160.5,151.88136,205.89049,3.78055,-0.02673,0.04729,0.54163
1606,160.6,151.87575,205.88048,3.78062,-0.02604,0.04735,0.54166
1607,160.7,151.88027,205.89084,3.78044,-0.02721,0.04734,0.54167
1608,160.8,151.87849,205.88342,3.78282,-0.02657,0.04762,0.54159
1609,160.9,151.87916,205.88766,3.779,-0.02685,0.04733,0.54154
1610,161,151.87647,205.88996,3.77826,-0.02678,0.04745,0.54181
1611,161.1,151.8752,205.88292,3.78164,-0.02706,0.04742,0.54163
1612,161.2,151.8808,205.88731,3.78364,-0.02696,0.04724,0.54163
1613,161.3,151.87389,205.883,3.77946,-0.02627,0.04756,0.54164
1614,161.4,151.88201,205.88884,3.78207,-0.02687,0.04745,0.54157
1615,161.5,151.87697,205.89008,3.78208,-0.02665,0.04743,0.54158
1616,161.6,151.87973,205.88388,3.78176,-0.0268,0.04758,0.54157
1617,161.7,151.87696,205.88695,3.77928,-0.02713,0.04714,0.54184
1618,161.8,151.88077,205.88664,3.78208,-0.02676,0.0478,0.54142
1619,161.9,151.87927,205.887,3.78384,-0.0267,0.04742,0.54157
1620,162,151.88126,205.8855,3.77865,-0.02718,0.04728,0.54177
1621,162.1,151.87831,205.88629,3.77769,-0.02656,0.04734,0.54172
1622,162.2,151.87939,205.88727,3.78036,-0.02667,0.0474,0.54171
1623,162.3,151.87958,205.88419,3.77778,-0.02639,0.04723,0.5418
1624,162.4,151.87581,205.88556,3.77944,-0.0268,0.04746,0.54145
1625,162.5,151.88204,205.88372,3.77819,-0.02673,0.04703,0.54188
1626,162.6,151.87218,205.88673,3.78446,-0.02712,0.04781,0.54148
1627,162.7,151.87641,205.89092,3.78236,-0.02719,0.04752,0.54167
1628,162.8,151.8822,205.88559,3.78042,-0.02682,0.0472,0.54171
1629,162.9,151.87919,205.88973,3.77877,-0.02687,0.04747,0.54164
1630,163,151.87646,205.88439,3.77996,-0.02637,0.04741,0.5416
1631,163.1,151.87338,205.88136,3.77756,-0.0275,0.04736,0.54199
1632,163.2,151.87447,205.88939,3.78395,-0.02651,0.04754,0.54154
1633,163.3,151.88158,205.88764,3.78496,-0.02626,0.04752,0.54147
1634,163.4,151.87768,205.88463,3.77766,-0.02699,0.04706,0.54175
1635,163.5,151.87477,205.88499,3.78068,-0.02673,0.0476,0.54143
1636,163.6,151.87564,205.88788,3.78268,-0.02654,0.04738,0.54147
1637,163.7,151.87871,205.8849,3.78019,-0.02679,0.04747,0.54175
1638,163.8,151.88252,205.88333,3.77997,-0.02744,0.0474,0.54182
1639,163.9,151.8755,205.89035,3.77968,-0.02661,0.04747,0.54148
1640,164,151.87664,205.88432,3.777,-0.02706,0.04735,0.5416
1641,164.1,151.87931,205.88507,3.78033,-0.02701,0.04747,0.54169
1642,164.2,151.87863,205.88716,3.7806,-0.02669,0.0474,0.5417
1643,164.3,151.87736,205.88715,3.78071,-0.02665,0.04743,0.54151
1644,164.4,151.87622,205.88571,3.77917,-0.0267,0.04744,0.54156
1645,164.5,151.87911,205.88791,3.77761,-0.02706,0.04738,0.54172
1646,164.6,151.88095,205.88655,3.78169,-0.02674,0.04753,0.54157
1647,164.7,151.87577,205.88733,3.78271,-0.02665,0.04731,0.54161
1648,164.8,151.87639,205.88536,3.78214,-0.02682,0.04744,0.54168
1649,164.9,151.87797,205.88122,3.77601,-0.02685,0.04709,0.54189
1650,165,151.87635,205.88812,3.78269,-0.02639,0.04757,0.54158
1651,165.1,151.87502,205.88524,3.77956,-0.02638,0.04744,0.54143
1652,165.2,151.8744,205.88966,3.77989,-0.02676,0.04752,0.54174
1653,165.3,151.87832,205.88298,3.78353,-0.02614,0.04769,0.54159
1654,165.4,151.88451,205.88909,3.77854,-0.02659,0.04742,0.54141
1655,165.5,151.87269,205.88605,3.78163,-0.02675,0.04736,0.54169
1656,165.6,151.87125,205.88509,3.7827,-0.0268,0.04737,0.54152
1657,165.7,151.87996,205.88572,3.78096,-0.02685,0.0474,0.54147
1658,165.8,151.87639,205.88495,3.78016,-0.02676,0.04731,0.54171
1659,165.9,151.87925,205.88774,3.78018,-0.02638,0.04772,0.54151
1660,166,151.8738,205.88376,3.77961,-0.02671,0.04722,0.54168
1661,166.1,151.87644,205.88464,3.78269,-0.02647,0.04769,0.54163
1662,166.2,151.8733,205.8858,3.77731,-0.02693,0.04724,0.54162
1663,166.3,151.87823,205.88543,3.78136,-0.02727,0.04764,0.54172
1664,166.4,151.87927,205.88655,3.77867,-0.02657,0.04728,0.5417
1665,166.5,151.87762,205.88638,3.77918,-0.02669,0.04741,0.54157
1666,166.6,151.8816,205.88783,3.78056,-0.02662,0.04753,0.54133
1667,166.7,151.87362,205.88355,3.78498,-0.02691,0.04754,0.54175
1668,166.8,151.87417,205.87963,3.78134,-0.02678,0.04733,0.54186
1669,166.9,151.8723,205.88992,3.77759,-0.02681,0.04728,0.54152
1670,167,151.8796,205.8887,3.77813,-0.02675,0.04733,0.54165
1671,167.1,151.87773,205.8871,3.77942,-0.02695,0.04752,0.54146
1672,167.2,151.87478,205.88593,3.77713,-0.02689,0.04724,0.54166
1673,167.3,151.87159,205.88513,3.78454,-0.02583,0.04759,0.54134
1674,167.4,151.87605,205.88566,3.78285,-0.02679,0.04748,0.54165
1675,167.5,151.87931,205.88646,3.77879,-0.0269,0.04725,0.54186
1676,167.6,151.87992,205.88852,3.77784,-0.02714,0.04732,0.54174
1677,167.7,151.87997,205.88965,3.7813,-0.0269,0.04745,0.54158
1678,167.8,151.87459,205.88366,3.78008,-0.0268,0.04752,0.5417
1679,167.9,151.87356,205.88753,3.78126,-0.02705,0.04736,0.54182
1680,168,151.88147,205.88764,3.77505,-0.0274,0.04721,0.54194
1681,168.1,151.87254,205.88624,3.78449,-0.02637,0.04769,0.54144
1682,168.2,151.87426,205.88324,3.78433,-0.0267,0.04729,0.54175
1683,168.3,151.87876,205.88487,3.78036,-0.02658,0.0472,0.54153
1684,168.4,151.87754,205.8887,3.7812,-0.02657,0.0475,0.54163
1685,168.5,151.87747,205.88767,3.77594,-0.02702,0.04721,0.54189
1686,168.6,151.8756,205.88588,3.78289,-0.02668,0.04766,0.54152
1687,168.7,151.87581,205.88318,3.78069,-0.02687,0.04733,0.54178
1688,168.8,151.87399,205.88866,3.77733,-0.02663,0.04736,0.5416
1689,168.9,151.87094,205.88468,3.78175,-0.02713,0.04768,0.54151
1690,169,151.878,205.88251,3.78483,-0.02672,0.04759,0.54171
1691,169.1,151.87703,205.88286,3.77929,-0.0268,0.04725,0.54183
1692,169.2,151.88126,205.8865,3.77914,-0.02608,0.04749,0.54137
1693,169.3,151.87536,205.88356,3.78424,-0.0264,0.04749,0.54168
1694,169.4,151.87514,205.88315,3.78119,-0.02674,0.04742,0.54167
1695,169.5,151.87791,205.88447,3.7786,-0.02682,0.04745,0.54168
1696,169.6,151.87813,205.88732,3.77875,-0.02669,0.04745,0.54165
1697,169.7,151.87466,205.88679,3.77953,-0.02681,0.0474,0.54153
1698,169.8,151.87611,205.88502,3.78371,-0.02654,0.04756,0.54161
1699,169.9,151.87764,205.8848,3.7746,-0.02709,0.04724,0.54182
1700,170,151.87334,205.88828,3.78024,-0.02638,0.04757,0.54151
1701,170.1,151.87503,205.88284,3.78776,-0.02577,0.04783,0.54131
1702,170.2,151.87706,205.88645,3.77908,-0.02711,0.04733,0.54166
1703,170.3,151.87335,205.88579,3.77911,-0.02667,0.04738,0.54164
1704,170.4,151.87175,205.88524,3.78213,-0.02637,0.04757,0.54176
1705,170.5,151.87169,205.88408,3.78236,-0.02692,0.04753,0.54176
1706,170.6,151.87382,205.88544,3.78172,-0.02674,0.04752,0.54163
1707,170.7,151.87791,205.88405,3.77746,-0.02674,0.04728,0.54163
1708,170.8,151.87358,205.88763,3.78178,-0.02648,0.04748,0.5416
1709,170.9,151.8789,205.88502,3.78146,-0.02659,0.0475,0.54168
1710,171,151.87217,205.87961,3.77814,-0.02633,0.04741,0.54174
1711,171.1,151.87875,205.88972,3.78103,-0.02647,0.04757,0.5415
1712,171.2,151.87776,205.88341,3.77953,-0.02713,0.04743,0.54182
1713,171.3,151.87741,205.88155,3.77456,-0.02662,0.04716,0.54168
1714,171.4,151.87151,205.88605,3.78365,-0.02643,0.0478,0.54136
1715,171.5,151.8746,205.88548,3.78129,-0.02604,0.04756,0.54163
1716,171.6,151.87797,205.88238,3.78304,-0.02667,0.04752,0.54184
1717,171.7,151.8813,205.88744,3.77529,-0.0273,0.04722,0.5417
1718,171.8,151.8741,205.88004,3.78118,-0.02612,0.04739,0.54182
1719,171.9,151.87423,205.88501,3.78698,-0.02601,0.0477,0.54173
1720,172,151.87859,205.8851,3.77604,-0.02729,0.04721,0.54141
1721,172.1,151.8809,205.88518,3.77856,-0.02687,0.04738,0.54179
1722,172.2,151.87548,205.88169,3.78282,-0.02669,0.04758,0.54145
1723,172.3,151.88079,205.88598,3.78081,-0.02705,0.0475,0.54146
1724,172.4,151.88057,205.88738,3.77734,-0.02716,0.0473,0.54169
1725,172.5,151.87421,205.88264,3.78016,-0.0269,0.0475,0.54175
1726,172.6,151.87653,205.88301,3.78104,-0.02645,0.04742,0.54169
1727,172.7,151.87785,205.88962,3.78117,-0.02623,0.04753,0.54146
1728,172.8,151.87547,205.88497,3.78297,-0.0264,0.04737,0.54147
1729,172.9,151.87843,205.88296,3.77922,-0.02671,0.04738,0.54178
1730,173,151.87819,205.88645,3.78287,-0.02631,0.04749,0.54143
1731,173.1,151.87841,205.88302,3.78351,-0.02629,0.04738,0.54184
1732,173.2,151.87803,205.88629,3.76903,-0.02844,0.04739,0.54217
1733,173.3,151.87778,205.88857,3.78392,-0.02652,0.04773,0.54134
1734,173.4,151.87534,205.88168,3.78572,-0.02639,0.04755,0.54162
1735,173.5,151.87749,205.88168,3.77491,-0.02701,0.04715,0.54169
1736,173.6,151.87564,205.88684,3.77785,-0.02671,0.04749,0.5415
1737,173.7,151.88196,205.8889,3.78001,-0.0269,0.04737,0.5416
1738,173.8,151.87614,205.8852,3.78183,-0.02667,0.04751,0.54158
1739,173.9,151.87349,205.88288,3.78284,-0.02647,0.04758,0.54156
1740,174,151.87112,205.88547,3.78339,-0.02636,0.04759,0.54141
1741,174.1,151.88182,205.88487,3.78234,-0.02626,0.04747,0.54165
1742,174.2,151.88138,205.88508,3.77766,-0.02716,0.04731,0.54173
1743,174.3,151.8787,205.88253,3.77792,-0.02695,0.04713,0.54173
1744,174.4,151.87225,205.88782,3.78224,-0.02674,0.04741,0.54152
1745,174.5,151.8797,205.88443,3.78612,-0.02661,0.04756,0.54151
1746,174.6,151.88312,205.88865,3.77949,-0.02756,0.04731,0.54142
1747,174.7,151.87528,205.88578,3.77943,-0.02663,0.04741,0.54159
1748,174.8,151.87447,205.8859,3.78268,-0.02645,0.04742,0.54154
1749,174.9,151.8744,205.88669,3.77823,-0.02693,0.04725,0.54159
1750,175,151.87345,205.88432,3.77742,-0.02714,0.04738,0.5419
1751,175.1,151.88186,205.88616,3.78224,-0.02611,0.04762,0.54141
1752,175.2,151.87371,205.88705,3.77671,-0.02732,0.04712,0.54156
1753,175.3,151.87607,205.88017,3.78011,-0.02677,0.04724,0.54187
1754,175.4,151.87853,205.88374,3.78293,-0.02648,0.04752,0.54133
1755,175.5,151.87959,205.88443,3.78053,-0.02705,0.04744,0.54171
1756,175.6,151.87761,205.88382,3.78205,-0.02666,0.04734,0.54175
1757,175.7,151.87469,205.8846,3.7815,-0.02663,0.04735,0.54173
1758,175.8,151.87782,205.88311,3.7802,-0.0266,0.04737,0.54159
1759,175.9,151.8738,205.88575,3.78282,-0.02632,0.04756,0.54138
1760,176,151.88126,205.88434,3.78143,-0.027,0.04735,0.54174
1761,176.1,151.87667,205.88565,3.77815,-0.02676,0.04741,0.54178
1762,176.2,151.8795,205.88609,3.77789,-0.02672,0.0474,0.54164
1763,176.3,151.878,205.88624,3.7791,-0.0265,0.04733,0.5416
1764,176.4,151.87538,205.88658,3.78085,-0.02645,0.04741,0.54175
1765,176.5,151.87699,205.88281,3.77999,-0.02615,0.04732,0.54171
1766,176.6,151.87465,205.88639,3.78263,-0.02621,0.04758,0.54141
1767,176.7,151.8768,205.88482,3.77867,-0.02678,0.04728,0.54175
1768,176.8,151.87769,205.88451,3.78126,-0.02652,0.04746,0.5416
1769,176.9,151.87784,205.88174,3.77601,-0.02691,0.04719,0.54168
1770,177,151.87813,205.8868,3.77989,-0.02675,0.04735,0.54172
1771,177.1,151.87799,205.88492,3.7816,-0.0259,0.04763,0.54152
1772,177.2,151.87685,205.88695,3.77984,-0.02638,0.04735,0.54147
1773,177.3,151.87527,205.88235,3.77717,-0.02684,0.04737,0.54203
1774,177.4,151.87957,205.88869,3.78101,-0.02663,0.04739,0.54142
1775,177.5,151.8781,205.88529,3.78094,-0.02681,0.04721,0.54175
1776,177.6,151.8717,205.88652,3.78213,-0.0265,0.04759,0.54164
1777,177.7,151.87736,205.88102,3.78054,-0.02652,0.0475,0.54163
1778,177.8,151.87838,205.88626,3.77916,-0.02653,0.04746,0.54154
1779,177.9,151.87735,205.88926,3.78115,-0.02645,0.04741,0.54176
1780,178,151.87567,205.88728,3.78063,-0.02647,0.04737,0.5417
1781,178.1,151.87578,205.88269,3.77883,-0.02638,0.04734,0.54162
1782,178.2,151.87411,205.8875,3.78274,-0.02624,0.04739,0.54156
1783,178.3,151.87922,205.88494,3.78156,-0.02672,0.04741,0.54174
1784,178.4,151.88207,205.8867,3.78041,-0.02642,0.04727,0.54171
1785,178.5,151.87779,205.88649,3.77769,-0.02663,0.04746,0.54163
1786,178.6,151.87452,205.89056,3.78547,-0.02708,0.0476,0.5417
1787,178.7,151.87607,205.88525,3.78226,-0.02652,0.04761,0.54166
1788,178.8,151.87604,205.88125,3.78238,-0.02658,0.04746,0.54184
1789,178.9,151.87565,205.88447,3.77656,-0.02685,0.04744,0.54194
1790,179,151.88007,205.8886,3.7815,-0.02709,0.0472,0.54174
1791,179.1,151.8764,205.88488,3.78148,-0.02666,0.04745,0.54154
1792,179.2,151.87986,205.88734,3.77806,-0.0266,0.0473,0.5417
1793,179.3,151.87654,205.88555,3.78008,-0.02672,0.0475,0.54174
1794,179.4,151.87603,205.8861,3.77965,-0.02659,0.04741,0.54163
1795,179.5,151.87092,205.88775,3.78068,-0.02681,0.04749,0.54162
1796,179.6,151.87419,205.8856,3.78299,-0.02651,0.0474,0.54155
1797,179.7,151.8756,205.88595,3.78062,-0.02631,0.04745,0.54166
1798,179.8,151.8782,205.88635,3.77735,-0.02672,0.04732,0.54168
1799,179.9,151.87693,205.88737,3.78071,-0.02687,0.04738,0.54167
1800,180,151.88117,205.88595,3.77973,-0.02701,0.04744,0.54146
1801,180.1,151.87878,205.88379,3.77986,-0.02655,0.04744,0.54164
1802,180.2,151.8804,205.88401,3.77861,-0.02659,0.04729,0.54148
1803,180.3,151.8798,205.8883,3.78231,-0.02662,0.04759,0.54155
1804,180.4,151.87971,205.88533,3.77846,-0.027,0.04731,0.54177
1805,180.5,151.87375,205.8865,3.78291,-0.02623,0.04762,0.54152
1806,180.6,151.87884,205.88621,3.77794,-0.02692,0.04736,0.54163
1807,180.7,151.88102,205.88442,3.782,-0.02667,0.0475,0.54172
1808,180.8,151.88004,205.88707,3.77652,-0.02668,0.04725,0.54154
1809,180.9,151.87483,205.88689,3.78467,-0.02611,0.04763,0.54164
1810,181,151.8762,205.88738,3.77789,-0.02704,0.04733,0.54169
1811,181.1,151.87436,205.88679,3.77334,-0.02643,0.04703,0.54182
1812,181.2,151.8771,205.88639,3.78494,-0.02611,0.04766,0.54142
1813,181.3,151.88352,205.88463,3.77874,-0.0267,0.04726,0.54163
1814,181.4,151.87292,205.88817,3.78286,-0.02609,0.04756,0.54154
1815,181.5,151.87254,205.88713,3.77786,-0.02624,0.04687,0.54205
1816,181.6,151.8736,205.8876,3.78228,-0.02621,0.04757,0.54147
1817,181.7,151.87737,205.88148,3.78138,-0.02696,0.04732,0.54186
1818,181.8,151.88135,205.88826,3.78184,-0.02653,0.04739,0.54151
1819,181.9,151.87547,205.88682,3.78027,-0.02673,0.0474,0.54181
1820,182,151.87726,205.88613,3.78161,-0.02613,0.04746,0.54146
1821,182.1,151.88053,205.88485,3.78236,-0.02699,0.04735,0.54196
1822,182.2,151.87579,205.89067,3.78384,-0.02648,0.04756,0.5413
1823,182.3,151.87603,205.88431,3.77895,-0.02653,0.04733,0.54187
1824,182.4,151.87445,205.88367,3.78592,-0.02651,0.04778,0.54154
1825,182.5,151.87885,205.88332,3.78008,-0.02693,0.04726,0.54179
1826,182.6,151.87494,205.88797,3.77939,-0.0266,0.04745,0.54157
1827,182.7,151.87781,205.88532,3.78085,-0.02646,0.04751,0.54174
1828,182.8,151.87788,205.88385,3.78121,-0.02652,0.04764,0.54168
1829,182.9,151.8777,205.88534,3.77899,-0.02686,0.04754,0.54155
1830,183,151.87922,205.88562,3.77703,-0.02676,0.04747,0.54155
1831,183.1,151.8762,205.88764,3.77973,-0.02665,0.04765,0.5415
1832,183.2,151.88109,205.88792,3.78119,-0.02662,0.04746,0.54174
1833,183.3,151.87871,205.88361,3.78001,-0.02651,0.04745,0.54167
1834,183.4,151.87714,205.88486,3.7797,-0.02658,0.04745,0.54167
1835,183.5,151.87923,205.88532,3.78076,-0.02654,0.04744,0.54164
1836,183.6,151.87897,205.88693,3.7797,-0.02672,0.04742,0.54166
1837,183.7,151.87773,205.88623,3.77924,-0.02676,0.04738,0.54172
1838,183.8,151.877,205.88698,3.78169,-0.02642,0.0476,0.5417
1839,183.9,151.8783,205.88536,3.78074,-0.0264,0.04743,0.54147
1840,184,151.87949,205.8874,3.78021,-0.02674,0.04749,0.54172
1841,184.1,151.87894,205.88469,3.77997,-0.02709,0.04737,0.54172
1842,184.2,151.87686,205.88437,3.77781,-0.02648,0.04724,0.54157
1843,184.3,151.87792,205.88761,3.78347,-0.02651,0.04768,0.5416
1844,184.4,151.87511,205.8864,3.77951,-0.02662,0.04736,0.54175
1845,184.5,151.87578,205.88456,3.7835,-0.0263,0.0475,0.54167
1846,184.6,151.87893,205.88718,3.77993,-0.0266,0.04737,0.54157
1847,184.7,151.87785,205.8877,3.7796,-0.02688,0.04745,0.54184
1848,184.8,151.8763,205.88545,3.77912,-0.02665,0.04721,0.54163
1849,184.9,151.88038,205.8906,3.78013,-0.02618,0.04648,0.54222
1850,185,151.88941,205.89238,3.76891,-0.02662,0.04478,0.54295
1851,185.1,151.89202,205.89931,3.77556,-0.02617,0.04441,0.54394
1852,185.2,151.91195,205.91263,3.77967,-0.02572,0.04489,0.54508
1853,185.3,151.92422,205.92241,3.77592,-0.02639,0.0456,0.54697
1854,185.4,151.94581,205.94074,3.77818,-0.02547,0.04535,0.549
1855,185.5,151.96925,205.96258,3.77336,-0.02529,0.04549,0.55142
1856,185.6,152.00079,205.98094,3.7829,-0.02503,0.0458,0.55466
1857,185.7,152.02836,206.00424,3.77232,-0.0255,0.04526,0.55796
1858,185.8,152.06821,206.03123,3.78567,-0.0247,0.04587,0.56197
1859,185.9,152.11262,206.0643,3.77523,-0.02591,0.04477,0.56714
1860,186,152.16255,206.0991,3.77384,-0.02499,0.04455,0.57276
1861,186.1,152.21585,206.14756,3.7812,-0.02432,0.04363,0.57934
1862,186.2,152.2797,206.19779,3.76208,-0.0244,0.04285,0.5864
1863,186.3,152.35355,206.257,3.77429,-0.02457,0.04253,0.59508
1864,186.4,152.43001,206.32061,3.77035,-0.02442,0.04277,0.6039
1865,186.5,152.51819,206.39884,3.77485,-0.02309,0.04321,0.61362
1866,186.6,152.6186,206.47749,3.77112,-0.02308,0.04302,0.6239
1867,186.7,152.72707,206.56668,3.76446,-0.02326,0.0436,0.63454
1868,186.8,152.84702,206.65872,3.77139,-0.02244,0.04342,0.64504
1869,186.9,152.97719,206.7706,3.76124,-0.02234,0.04361,0.65494
1870,187,153.1103,206.89041,3.77025,-0.02241,0.04374,0.66488
1871,187.1,153.26406,207.01347,3.75776,-0.02391,0.04417,0.674
1872,187.2,153.40389,207.14575,3.76461,-0.02459,0.04477,0.68199
1873,187.3,153.55562,207.28457,3.75968,-0.02596,0.04515,0.68846
1874,187.4,153.72581,207.42653,3.7601,-0.02566,0.04502,0.6939
1875,187.5,153.90585,207.57814,3.7406,-0.02723,0.04292,0.69824
1876,187.6,154.09273,207.74086,3.75793,-0.02588,0.04388,0.70084
1877,187.7,154.27632,207.89862,3.76543,-0.02548,0.04396,0.70249
1878,187.8,154.4783,208.07639,3.71155,-0.02621,0.04313,0.70323
1879,187.9,154.6951,208.24265,3.77649,-0.02404,0.04488,0.70272
1880,188,154.91321,208.43601,3.74309,-0.02699,0.04395,0.70128
1881,188.1,155.1372,208.62333,3.72458,-0.02648,0.04464,0.69923
1882,188.2,155.37411,208.80662,3.76277,-0.02586,0.04467,0.69641
1883,188.3,155.61836,209.00176,3.70899,-0.02761,0.04404,0.69375
1884,188.4,155.87808,209.20823,3.75529,-0.024,0.04461,0.69121
1885,188.5,156.12135,209.40091,3.71572,-0.02736,0.0445,0.68841
1886,188.6,156.39373,209.61065,3.72883,-0.02518,0.04427,0.68466
1887,188.7,156.65695,209.82935,3.72873,-0.02798,0.04576,0.68018
1888,188.8,156.94762,210.04346,3.70639,-0.02571,0.04384,0.67575
1889,188.9,157.20683,210.25546,3.74075,-0.02598,0.04455,0.67092
1890,189,157.50346,210.47361,3.69496,-0.02625,0.04251,0.66608
1891,189.1,157.81128,210.69761,3.74463,-0.02395,0.04193,0.6614
1892,189.2,158.1049,210.91349,3.69286,-0.027,0.04184,0.65594
1893,189.3,158.41574,211.13445,3.71953,-0.02439,0.04274,0.65111
1894,189.4,158.73644,211.37079,3.70575,-0.02734,0.04436,0.64601
1895,189.5,159.04917,211.58811,3.70711,-0.02426,0.04296,0.6415
1896,189.6,159.37435,211.81915,3.72742,-0.02335,0.04322,0.63712
1897,189.7,159.69564,212.05246,3.69306,-0.02555,0.04411,0.63305
1898,189.8,160.01917,212.27747,3.71729,-0.02497,0.04662,0.62907
1899,189.9,160.34403,212.5137,3.70174,-0.027,0.04735,0.62546
1900,190,160.69222,212.74574,3.70589,-0.02403,0.04469,0.6216
1901,190.1,161.02516,212.97362,3.7043,-0.02504,0.04547,0.61823
1902,190.2,161.35725,213.20606,3.6838,-0.02361,0.04532,0.61552
1903,190.3,161.70979,213.43901,3.70865,-0.02406,0.04675,0.61277
1904,190.4,162.05202,213.6686,3.68487,-0.02425,0.04543,0.60971
1905,190.5,162.41265,213.91512,3.69986,-0.02282,0.04451,0.60738
1906,190.6,162.76035,214.15175,3.67538,-0.02452,0.04562,0.60486
1907,190.7,163.09991,214.38654,3.7009,-0.02396,0.0444,0.60329
1908,190.8,163.47785,214.63754,3.69029,-0.02318,0.04479,0.60132
1909,190.9,163.82563,214.86679,3.67178,-0.02353,0.04329,0.59907
1910,191,164.19089,215.10274,3.70204,-0.02232,0.04458,0.59693
1911,191.1,164.55166,215.34667,3.64353,-0.02546,0.0458,0.59502
1912,191.2,164.93104,215.59145,3.69829,-0.02283,0.04571,0.59322
1913,191.3,165.28709,215.82751,3.65648,-0.0232,0.04759,0.59094
1914,191.4,165.66498,216.06646,3.67449,-0.02238,0.0445,0.58876
1915,191.5,166.03068,216.31357,3.68452,-0.02327,0.04575,0.58669
1916,191.6,166.39866,216.5496,3.64967,-0.02328,0.04329,0.58476
